target,size,n,model,calibration,roc_auc_mean,roc_auc_std,roc_auc_count,average_precision_mean,average_precision_std,average_precision_count,brier_mean,brier_std,brier_count,ece_mean,ece_std,ece_count,log_loss_mean,log_loss_std,log_loss_count
survival_status,200,200,rf_smote,calibrated,0.71375,0.03519080642927718,5,0.37670431334551957,0.07637683043652257,5,0.13924439954612836,0.007687883813740026,5,0.057535773044045224,0.027634119288739767,5,0.44168653314318185,0.023358471149482016,5
survival_status,200,200,tabpfn,raw,0.7389285714285714,0.036769240416635304,5,0.40399317547920816,0.07585276137263844,5,0.13635652572880802,0.007873492579777843,5,0.0602773957552701,0.013056836429594676,5,0.42684392746522404,0.020485814142544828,5
survival_status,200,200,tabpfn,calibrated,0.7389285714285714,0.036769240416635304,5,0.40399317547920816,0.07585276137263844,5,0.13666376534636243,0.007097512699099697,5,0.06708202335083327,0.016590089969086803,5,0.4316130866029118,0.02069958150925953,5
survival_status,200,200,xgboost,raw,0.6785714285714286,0.037767751604040334,5,0.35790472088183545,0.021837340495319827,5,0.14599149217514196,0.007884980900898713,5,0.06073578140548817,0.037097242618193645,5,0.465587246323832,0.029048578761498862,5
survival_status,200,200,xgboost,calibrated,0.6785714285714286,0.037767751604040334,5,0.35790472088183545,0.021837340495319827,5,0.14027391804536418,0.0032021722773470907,5,0.038026633230008114,0.01883420852558596,5,0.44696747775328316,0.010497694733004713,5
survival_status,500,500,lightgbm,raw,0.7364285714285714,0.021298713671995147,5,0.3918367364963193,0.02331624680302297,5,0.13944646231154362,0.005354815810082828,5,0.08079039988779543,0.02684393802170238,5,0.46134235190332096,0.036615258568406854,5
survival_status,500,500,lightgbm,calibrated,0.7364285714285714,0.021298713671995147,5,0.3918367364963193,0.02331624680302297,5,0.13454479840782274,0.0012684316276060767,5,0.050268393294159955,0.005111596002517893,5,0.42796583575013775,0.0052446100392271175,5
survival_status,500,500,logistic,raw,0.7497857142857143,0.007498299126863254,5,0.45243073566007946,0.007885898719584325,5,0.13028062906134386,0.0028223243537025917,5,0.049139161792811484,0.021484790668455985,5,0.41918845189627874,0.007890754679883842,5
survival_status,500,500,logistic,calibrated,0.7497857142857143,0.007498299126863254,5,0.45243073566007946,0.007885898719584325,5,0.12914825363075372,0.0006211878108177073,5,0.0475865517751142,0.014544475124302556,5,0.41394656091900517,0.0028219855895798406,5
survival_status,500,500,rf,raw,0.8110357142857143,0.008506450133725049,5,0.5809558344001797,0.017118107069589463,5,0.12310904383852139,0.001893855799926543,5,0.07384103805564296,0.008701383304089228,5,0.39916144138094456,0.004669326061972609,5
survival_status,500,500,rf,calibrated,0.8110357142857143,0.008506450133725049,5,0.5809558344001797,0.017118107069589463,5,0.12044170942519931,0.0025487036034011856,5,0.0699727700682878,0.0128297070789556,5,0.3916075544708728,0.007107986137037443,5
survival_status,500,500,rf_smote,raw,0.7810357142857143,0.012260720007488957,5,0.4511766066261206,0.03255355237940638,5,0.13788268930168132,0.0032884519154452885,5,0.11744403460012802,0.018471769162687193,5,0.4404779219136036,0.009424229685952534,5
