target,size,n,seed,model,calibration,roc_auc,average_precision,brier,ece,log_loss,elapsed_seconds,selected
recurrence,500,500,51,lightgbm,raw,0.6810681068106812,0.5742183681236221,0.1611155153298394,0.13924643361867248,0.59566349506324,0.42573516676202416,1
recurrence,500,500,51,logistic,raw,0.7692769276927693,0.6667591270489701,0.13425183350888287,0.07820800571075859,0.4467287972563609,0.04771845880895853,2
recurrence,500,500,51,rf,raw,0.7773777377737775,0.7037261166884585,0.13825058043117744,0.10761194029850746,0.44944749054681543,2.4860708750784397,0
recurrence,500,500,51,rf_smote,raw,0.7785778577857786,0.6897716637419653,0.14961753508021583,0.1419411020119604,0.47591230436221577,3.391714250203222,1
recurrence,500,500,51,tabpfn,raw,0.7881788178817881,0.7054992429175807,0.12512476874786638,0.06508333627968581,0.4097987683598249,3.4574037920683622,0
recurrence,500,500,51,xgboost,raw,0.7077707770777077,0.6090295562296959,0.144764941044319,0.09279811957767649,0.47206583876436453,0.4376186248846352,3
recurrence,50,50,42,lightgbm,raw,0.5697569756975698,0.2910255282565945,0.19266194724417374,0.08544696554232122,0.5853237035775616,0.08459416637197137,2
recurrence,50,50,42,lightgbm,calibrated,0.4302430243024302,0.22437232110129074,0.18752085548280953,0.025598623960320668,0.5636994662059489,0.08459416637197137,2
recurrence,50,50,42,logistic,raw,0.6261626162616261,0.4417069876026679,0.2098776913235775,0.16433842732246481,0.7255643411149453,0.026753959245979786,2
recurrence,50,50,42,logistic,calibrated,0.6261626162616261,0.4417069876026679,0.17685335140370184,0.03472249227748771,0.5365146242059637,0.026753959245979786,2
recurrence,50,50,42,rf,raw,0.6207620762076208,0.4134459984447021,0.17849253731343284,0.0464179104477612,0.5440023575495935,1.1474181250669062,0
recurrence,50,50,42,rf,calibrated,0.6207620762076208,0.4134459984447021,0.18163461208082912,0.036603820509686386,0.5479508077519917,1.1474181250669062,0
recurrence,50,50,42,rf_smote,raw,0.6294629462946295,0.40052465604759896,0.1876857033846326,0.11495908851400996,0.561852594490587,1.1942020412534475,3
recurrence,50,50,42,rf_smote,calibrated,0.37053705370537054,0.20294408963971985,0.19038956749480293,0.07499625524420168,0.5728138501002248,1.1942020412534475,3
recurrence,50,50,42,tabpfn,raw,0.6915691569156915,0.44365293858991606,0.1710959165666828,0.05778406287974384,0.5216870540216182,87.63659616699442,0
recurrence,50,50,42,tabpfn,calibrated,0.30843084308430846,0.19163182691115932,0.19196843381972026,0.10494322122752975,0.5777999421262721,87.63659616699442,0
recurrence,50,50,42,xgboost,raw,0.5922592259225923,0.3009965375905051,0.1839844197562799,0.05567006394267082,0.5524946199052145,0.09497433295473456,3
recurrence,50,50,42,xgboost,calibrated,0.4077407740774077,0.2074048786910274,0.18771930668654893,0.024990592436101137,0.5642284217823288,0.09497433295473456,3
recurrence,50,50,43,lightgbm,raw,0.5274527452745275,0.28287669661699816,0.2466312551944973,0.22128829945233805,0.9097994433745497,0.07589204236865044,1
recurrence,50,50,43,lightgbm,calibrated,0.5274527452745275,0.28287669661699816,0.19238801948613343,0.07731911439785086,0.5822422137558275,0.07589204236865044,1
recurrence,50,50,43,logistic,raw,0.6141614161416142,0.4129791389472158,0.18197525208663512,0.029161748788972586,0.5482524376809982,0.026561541948467493,0
recurrence,50,50,43,logistic,calibrated,0.6141614161416142,0.4129791389472158,0.1846755556563561,0.030738315271793094,0.5555004757712352,0.026561541948467493,0
recurrence,50,50,43,rf,raw,0.7172217221722172,0.5331097472204509,0.16408955223880597,0.07532338308457712,0.5065531671208082,1.1461755828931928,0
recurrence,50,50,43,rf,calibrated,0.7172217221722172,0.5331097472204509,0.17614420159736746,0.036605404320718536,0.5327817764419076,1.1461755828931928,0
recurrence,50,50,43,rf_smote,raw,0.7110711071107111,0.5105618832202283,0.16680261445597871,0.10475974995096399,0.5199401830319825,1.2055334998294711,2
recurrence,50,50,43,rf_smote,calibrated,0.7110711071107111,0.5105618832202283,0.17304790189980074,0.06053360981522491,0.526159275862159,1.2055334998294711,2
recurrence,50,50,43,tabpfn,raw,0.7119711971197119,0.5422386374021289,0.1605975293719564,0.07704017094489353,0.4988637549417764,18.420406541787088,0
recurrence,50,50,43,tabpfn,calibrated,0.7119711971197119,0.5422386374021289,0.17221252109555257,0.0654963705487555,0.5228653947439987,18.420406541787088,0
recurrence,50,50,43,xgboost,raw,0.5466546654665467,0.29014363543179705,0.22850119099330665,0.18121316840649765,0.7255961207060995,0.09062354220077395,0
recurrence,50,50,43,xgboost,calibrated,0.5466546654665467,0.29014363543179705,0.19455834801733934,0.08964214086648407,0.5880079097881252,0.09062354220077395,0
recurrence,50,50,44,lightgbm,raw,0.6344134413441344,0.34129906011958716,0.18564110979602216,0.10680453905133488,0.5542910242721587,0.08641083305701613,3
recurrence,50,50,44,lightgbm,calibrated,0.3655865586558656,0.19112806680399558,0.1893578095517216,0.02674687418843594,0.5690895165734334,0.08641083305701613,3
recurrence,50,50,44,logistic,raw,0.6807680768076808,0.4796508503708118,0.1737002737236199,0.072696308278102,0.5299600946742098,0.02665012516081333,1
recurrence,50,50,44,logistic,calibrated,0.6807680768076808,0.4796508503708118,0.18226216001910112,0.055798703398162945,0.5486204851286739,0.02665012516081333,1
recurrence,50,50,44,rf,raw,0.6234623462346235,0.34891056885480737,0.17818521044881838,0.049541102381587446,0.5364696709565362,1.1275681657716632,3
recurrence,50,50,44,rf,calibrated,0.6234623462346235,0.34891056885480737,0.18557721707662828,0.024946646266374217,0.55802562114686,1.1275681657716632,3
recurrence,50,50,44,rf_smote,raw,0.5685568556855686,0.2740062875755854,0.1982557686608098,0.07820639285593443,0.5845533347259496,1.181988584343344,3
recurrence,50,50,44,rf_smote,calibrated,0.5685568556855686,0.2740062875755854,0.18566640664612394,0.028718304481336,0.5581654808717064,1.181988584343344,3
recurrence,50,50,44,tabpfn,raw,0.714971497149715,0.5049892270698321,0.17527912237597798,0.04921679532349998,0.5307036566141441,17.330259874928743,0
recurrence,50,50,44,tabpfn,calibrated,0.285028502850285,0.1802180775832015,0.18723634758788132,0.026667425882237833,0.5628700414668011,17.330259874928743,0
recurrence,50,50,44,xgboost,raw,0.6315631563156315,0.3268765772984593,0.20800343782185376,0.15659404266278137,0.6573118199050457,0.09684770787134767,1
recurrence,50,50,44,xgboost,calibrated,0.6315631563156315,0.3268765772984593,0.18621452159189225,0.026196061921060804,0.559875850313848,0.09684770787134767,1
recurrence,50,50,45,lightgbm,raw,0.6822682268226823,0.4491903582807776,0.1867736065366125,0.16384751666291508,0.627188506136252,0.07648595795035362,0
recurrence,50,50,45,lightgbm,calibrated,0.6822682268226823,0.4491903582807776,0.17361211976787566,0.03173079606482129,0.5256217850077416,0.07648595795035362,0
recurrence,50,50,45,logistic,raw,0.639063906390639,0.46122228394071985,0.17539600945747041,0.08733425947993684,0.5453348758013884,0.026835749857127666,1
recurrence,50,50,45,logistic,calibrated,0.639063906390639,0.46122228394071985,0.17404262337338935,0.07209057659233875,0.5324960530655684,0.026835749857127666,1
recurrence,50,50,45,rf,raw,0.7148214821482148,0.5342252056657008,0.16439817578772803,0.07945273631840796,0.5084650267881854,1.1244224589318037,0
recurrence,50,50,45,rf,calibrated,0.7148214821482148,0.5342252056657008,0.16465336979879283,0.07230128653146617,0.5089013184041974,1.1244224589318037,0
recurrence,50,50,45,rf_smote,raw,0.6752175217521751,0.4096010939558271,0.17656849087893864,0.05810945273631843,0.5341173981975851,1.1831108331680298,0
recurrence,50,50,45,rf_smote,calibrated,0.6752175217521751,0.4096010939558271,0.1753494048137485,0.038418941279029735,0.5304169246325212,1.1831108331680298,0
recurrence,50,50,45,tabpfn,raw,0.6966696669666967,0.4971712575135958,0.15888768904717432,0.0701013047581733,0.5070186029832418,13.064168750308454,0
recurrence,50,50,45,tabpfn,calibrated,0.6966696669666967,0.4971712575135958,0.1591463381437863,0.06928379354261623,0.5085532380756406,13.064168750308454,0
recurrence,50,50,45,xgboost,raw,0.5898589858985899,0.3129587660790116,0.20827652360315058,0.17104240343210972,0.6712350570187342,0.08986962493509054,1
recurrence,50,50,45,xgboost,calibrated,0.41014101410141013,0.20588870004834559,0.18722947094651915,0.025707897920670575,0.5628305048205221,0.08986962493509054,1
recurrence,50,50,46,lightgbm,raw,0.5862586258625863,0.3156770450837194,0.21357145696407073,0.16758370359179706,0.7401560852887119,0.08277983404695988,0
recurrence,50,50,46,lightgbm,calibrated,0.5862586258625863,0.3156770450837194,0.18566259390758572,0.0518367089045291,0.5591950355776666,0.08277983404695988,0
recurrence,50,50,46,logistic,raw,0.5679567956795679,0.35738337431005684,0.18365012110609086,0.03196254370305188,0.5531160158928459,0.028448750264942646,0
recurrence,50,50,46,logistic,calibrated,0.5679567956795679,0.35738337431005684,0.1841397994704165,0.029400365469885854,0.5542059993372945,0.028448750264942646,0
recurrence,50,50,46,rf,raw,0.6746174617461747,0.49429722533229703,0.1715255389718076,0.081044776119403,0.5313334882051864,1.1515077082440257,0
recurrence,50,50,46,rf,calibrated,0.6746174617461747,0.49429722533229703,0.17712074261660507,0.051050056510250956,0.5377687328147991,1.1515077082440257,0
recurrence,50,50,46,rf_smote,raw,0.5876087608760876,0.33967648352083146,0.18752537313432835,0.08303482587064678,0.5616104267455038,1.1878626658581197,0
recurrence,50,50,46,rf_smote,calibrated,0.5876087608760876,0.33967648352083146,0.18438143261740694,0.029730380447928004,0.5546943306261143,1.1878626658581197,0
recurrence,50,50,46,tabpfn,raw,0.681968196819682,0.6279655084949534,0.1664563933633393,0.11292576912178923,0.5124280676018038,13.327415042091161,0
recurrence,50,50,46,tabpfn,calibrated,0.681968196819682,0.6279655084949534,0.18524487655431984,0.026031592396774855,0.5570850565721793,13.327415042091161,0
recurrence,50,50,46,xgboost,raw,0.585958595859586,0.3257720605516328,0.1886727621955767,0.08629290156288823,0.5756270267963212,0.09183858288452029,2
recurrence,50,50,46,xgboost,calibrated,0.585958595859586,0.3257720605516328,0.18433987968879087,0.040965611079115595,0.5548559131833781,0.09183858288452029,2
recurrence,50,50,47,lightgbm,raw,0.5927092709270928,0.32578967043941015,0.2013279448084943,0.1352011559287317,0.606428188315408,0.07141979085281491,2
recurrence,50,50,47,logistic,raw,0.6054605460546054,0.32837763242349705,0.22963592491467658,0.19861350707429884,0.9631421714862599,0.026067041791975498,2
recurrence,50,50,47,rf,raw,0.5991599159915992,0.3158732609923143,0.19143551224514796,0.07513487147749655,0.5738979583073747,1.122370541561395,2
recurrence,50,50,47,rf_smote,raw,0.6246624662466247,0.35985675390460214,0.20134800279356446,0.1381368576327422,0.5918959834126929,1.1919182911515236,2
recurrence,50,50,47,tabpfn,raw,0.6564656465646566,0.4149969996179166,0.17359838331747854,0.05411487945647383,0.5288572539752167,5.275808167178184,0
recurrence,50,50,47,xgboost,raw,0.6189618961896189,0.33783029554950483,0.22041719124017747,0.18559790955884242,0.7119890576654737,0.08811016706749797,0
recurrence,50,50,48,lightgbm,raw,0.48304830483048306,0.27209048615232595,0.24231202033714755,0.2356987082912289,0.7976634455383836,0.08388158259913325,0
recurrence,50,50,48,logistic,raw,0.45244524452445245,0.24756247630642753,0.18886527340306344,0.038235034838277185,0.5674062189716337,0.02918100031092763,0
recurrence,50,50,48,rf,raw,0.5262526252625263,0.26509491086299575,0.19702056384742953,0.10203980099502488,0.5864067220110639,1.1243176669813693,0
recurrence,50,50,48,rf_smote,raw,0.4878487848784878,0.24037991963093325,0.21249907804085055,0.1474727187828114,0.6143045994627518,1.2130124578252435,3
recurrence,50,50,48,tabpfn,raw,0.5613561356135613,0.27993534051352525,0.18489749696708763,0.0398548730273745,0.55576445760862,3.27387350006029,0
recurrence,50,50,48,xgboost,raw,0.41929192919291924,0.21470919554095966,0.21786435011454156,0.1472088561407221,0.6520362188533121,0.09900875017046928,2
recurrence,50,50,49,lightgbm,raw,0.6077107710771077,0.4354093127711133,0.1781773703647461,0.12133134065663247,0.5580421733195519,0.07381195900961757,2
recurrence,50,50,49,logistic,raw,0.6153615361536153,0.4911919667295974,0.17764377177506108,0.029564004643825293,0.5385660290159143,0.026201042346656322,0
recurrence,50,50,49,rf,raw,0.6291629162916291,0.495028432227736,0.17236246454970794,0.052530933033821815,0.5297055655753624,1.109768540598452,3
recurrence,50,50,49,rf_smote,raw,0.5952595259525952,0.4240807647361349,0.1857172744768731,0.1119253325825471,0.5606088280202294,1.1751305419020355,3
recurrence,50,50,49,tabpfn,raw,0.6195619561956195,0.4791098383977208,0.17330778101529717,0.06899427961724909,0.5338644115610661,3.3136433749459684,0
recurrence,50,50,49,xgboost,raw,0.6303630363036303,0.46824960730792947,0.17825968405809287,0.1069793066412989,0.6033715006354414,0.08847174979746342,0
recurrence,50,50,50,lightgbm,raw,0.6077107710771077,0.38149666795456283,0.18244279280606232,0.07865889350802184,0.5614229487491716,0.0824281251989305,3
